"","new_id","colony","band_number","species_code","age","sex","fat","wing","weight","hour","minute","initials","day","month","year","banding_site","band.size","notes","tag","detected_Motus","measured","Notes","day_end_breeding","month_end_breeding","type","end_date_checked","day_end_colony","month_end_colony","release","last_day","ordinal_release","ordinal_last_day","lat2","lon2","id","count","ordinal_date","count2","date","state_evening","twilight","time_since_sunset","state_morning","sunrise","time_since_sunrise","roost","distance","time_departure","hour_sunset","direction"
"1211","180 135","Hayhoe",243050913,"BANS",1,"M",0,104,15.3,10,30,"MF",3,6,2015,"Hayhoe",0,"2 eggs + 3? Hatchlings, tracker 135",135,"yes","yes","checked dates",26,6,"lake","yes",8,7,2015-06-03 14:30:00,2015-07-09 03:59:00,154,190,42.65991748,-80.9019113,135,26,180,2246400,2015-06-29 14:30:00,NA,2015-06-29 01:40:33,-81.87508,NA,NA,NA,0,50.5064573030704,2015-06-30 00:18:40,0,95.4089858209647
"1254","181 135","Hayhoe",243050913,"BANS",1,"M",0,104,15.3,10,30,"MF",3,6,2015,"Hayhoe",0,"2 eggs + 3? Hatchlings, tracker 135",135,"yes","yes","checked dates",26,6,"lake","yes",8,7,2015-06-03 14:30:00,2015-07-09 03:59:00,154,190,42.65991748,-80.9019113,135,27,181,2332800,2015-06-30 14:30:00,NA,2015-06-30 01:40:27,-81.87508,NA,NA,NA,0,50.5064573030704,2015-07-01 00:18:35,0,95.4089858209647
"1293","182 135","Hayhoe",243050913,"BANS",1,"M",0,104,15.3,10,30,"MF",3,6,2015,"Hayhoe",0,"2 eggs + 3? Hatchlings, tracker 135",135,"yes","yes","checked dates",26,6,"lake","yes",8,7,2015-06-03 14:30:00,2015-07-09 03:59:00,154,190,42.65991748,-80.9019113,135,28,182,2419200,2015-07-01 14:30:00,NA,2015-07-01 01:40:19,-81.87508,NA,NA,NA,0,50.5064573030704,2015-07-02 00:18:26,0,95.4089858209647
"1329","183 135","Hayhoe",243050913,"BANS",1,"M",0,104,15.3,10,30,"MF",3,6,2015,"Hayhoe",0,"2 eggs + 3? Hatchlings, tracker 135",135,"yes","yes","checked dates",26,6,"lake","yes",8,7,2015-06-03 14:30:00,2015-07-09 03:59:00,154,190,42.65991748,-80.9019113,135,29,183,2505600,2015-07-02 14:30:00,NA,2015-07-02 01:40:08,-81.87508,NA,NA,NA,0,50.5064573030704,2015-07-03 00:18:16,0,95.4089858209647
"1364","184 135","Hayhoe",243050913,"BANS",1,"M",0,104,15.3,10,30,"MF",3,6,2015,"Hayhoe",0,"2 eggs + 3? Hatchlings, tracker 135",135,"yes","yes","checked dates",26,6,"lake","yes",8,7,2015-06-03 14:30:00,2015-07-09 03:59:00,154,190,42.65991748,-80.9019113,135,30,184,2592000,2015-07-03 14:30:00,NA,2015-07-03 01:39:55,-81.87508,NA,NA,NA,0,50.5064573030704,2015-07-04 00:18:02,0,95.4089858209647
"1399","185 135","Hayhoe",243050913,"BANS",1,"M",0,104,15.3,10,30,"MF",3,6,2015,"Hayhoe",0,"2 eggs + 3? Hatchlings, tracker 135",135,"yes","yes","checked dates",26,6,"lake","yes",8,7,2015-06-03 14:30:00,2015-07-09 03:59:00,154,190,42.65991748,-80.9019113,135,31,185,2678400,2015-07-04 14:30:00,NA,2015-07-04 01:39:39,-81.87508,NA,NA,NA,0,50.5064573030704,2015-07-05 00:17:47,0,95.4089858209647
"1429","186 135","Hayhoe",243050913,"BANS",1,"M",0,104,15.3,10,30,"MF",3,6,2015,"Hayhoe",0,"2 eggs + 3? Hatchlings, tracker 135",135,"yes","yes","checked dates",26,6,"lake","yes",8,7,2015-06-03 14:30:00,2015-07-09 03:59:00,154,190,42.65991748,-80.9019113,135,32,186,2764800,2015-07-05 14:30:00,NA,2015-07-05 01:39:21,-81.87508,NA,NA,NA,0,50.5064573030704,2015-07-06 00:17:29,0,95.4089858209647
"1454","187 135","Hayhoe",243050913,"BANS",1,"M",0,104,15.3,10,30,"MF",3,6,2015,"Hayhoe",0,"2 eggs + 3? Hatchlings, tracker 135",135,"yes","yes","checked dates",26,6,"lake","yes",8,7,2015-06-03 14:30:00,2015-07-09 03:59:00,154,190,42.65991748,-80.9019113,135,33,187,2851200,2015-07-06 14:30:00,NA,2015-07-06 01:39:01,-81.87508,NA,NA,NA,0,50.5064573030704,2015-07-07 00:17:08,0,95.4089858209647
"1476","188 135","Hayhoe",243050913,"BANS",1,"M",0,104,15.3,10,30,"MF",3,6,2015,"Hayhoe",0,"2 eggs + 3? Hatchlings, tracker 135",135,"yes","yes","checked dates",26,6,"lake","yes",8,7,2015-06-03 14:30:00,2015-07-09 03:59:00,154,190,42.65991748,-80.9019113,135,34,188,2937600,2015-07-07 14:30:00,"arrival",2015-07-07 01:38:38,-17.252047252655,"departure",2015-07-08 09:17:29,41.2542015194893,1,50.5064573030704,2015-07-08 01:21:23,1,95.4089858209647
"1494","189 135","Hayhoe",243050913,"BANS",1,"M",0,104,15.3,10,30,"MF",3,6,2015,"Hayhoe",0,"2 eggs + 3? Hatchlings, tracker 135",135,"yes","yes","checked dates",26,6,"lake","yes",8,7,2015-06-03 14:30:00,2015-07-09 03:59:00,154,190,42.65991748,-80.9019113,135,35,189,3024000,2015-07-08 14:30:00,"arrival",2015-07-08 01:38:13,-27.7843948046366,NA,NA,NA,1,50.5064573030704,2015-07-09 01:10:26,1,95.4089858209647
"1508","190 135","Hayhoe",243050913,"BANS",1,"M",0,104,15.3,10,30,"MF",3,6,2015,"Hayhoe",0,"2 eggs + 3? Hatchlings, tracker 135",135,"yes","yes","checked dates",26,6,"lake","yes",8,7,2015-06-03 14:30:00,2015-07-09 03:59:00,154,190,42.65991748,-80.9019113,135,36,190,3110400,2015-07-09 14:30:00,NA,2015-07-09 01:37:45,-81.87508,NA,NA,NA,0,50.5064573030704,2015-07-10 00:15:52,0,95.4089858209647
"38","155 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,0,155,0,2015-06-04 05:00:00,NA,2015-06-04 01:32:53,-81.87508,NA,NA,NA,0,77.9888585526273,2015-06-05 00:11:00,0,127.261716983016
"63","156 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,1,156,86400,2015-06-05 05:00:00,NA,2015-06-05 01:33:41,-81.87508,NA,NA,NA,0,77.9888585526273,2015-06-06 00:11:49,0,127.261716983016
"103","157 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,2,157,172800,2015-06-06 05:00:00,NA,2015-06-06 01:34:28,-81.87508,NA,NA,NA,0,77.9888585526273,2015-06-07 00:12:35,0,127.261716983016
"143","158 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,3,158,259200,2015-06-07 05:00:00,NA,2015-06-07 01:35:13,-81.87508,NA,NA,NA,0,77.9888585526273,2015-06-08 00:13:21,0,127.261716983016
"183","159 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,4,159,345600,2015-06-08 05:00:00,NA,2015-06-08 01:35:56,-81.87508,NA,NA,NA,0,77.9888585526273,2015-06-09 00:14:04,0,127.261716983016
"229","160 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,5,160,432000,2015-06-09 05:00:00,NA,2015-06-09 01:36:38,-81.87508,NA,NA,NA,0,77.9888585526273,2015-06-10 00:14:45,0,127.261716983016
"276","161 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,6,161,518400,2015-06-10 05:00:00,NA,2015-06-10 01:37:17,-81.87508,NA,NA,NA,0,77.9888585526273,2015-06-11 00:15:25,0,127.261716983016
"325","162 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,7,162,604800,2015-06-11 05:00:00,NA,2015-06-11 01:37:55,-81.87508,NA,NA,NA,0,77.9888585526273,2015-06-12 00:16:02,0,127.261716983016
"374","163 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,8,163,691200,2015-06-12 05:00:00,NA,2015-06-12 01:38:30,-81.87508,NA,NA,NA,0,77.9888585526273,2015-06-13 00:16:38,0,127.261716983016
"427","164 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,9,164,777600,2015-06-13 05:00:00,NA,2015-06-13 01:39:04,-81.87508,NA,NA,NA,0,77.9888585526273,2015-06-14 00:17:12,0,127.261716983016
"480","165 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,10,165,864000,2015-06-14 05:00:00,NA,2015-06-14 01:39:35,-81.87508,NA,NA,NA,0,77.9888585526273,2015-06-15 00:17:43,0,127.261716983016
"533","166 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,11,166,950400,2015-06-15 05:00:00,NA,2015-06-15 01:40:05,-81.87508,NA,NA,NA,0,77.9888585526273,2015-06-16 00:18:12,0,127.261716983016
"586","167 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,12,167,1036800,2015-06-16 05:00:00,NA,2015-06-16 01:40:32,-81.87508,NA,NA,NA,0,77.9888585526273,2015-06-17 00:18:39,0,127.261716983016
"639","168 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,13,168,1123200,2015-06-17 05:00:00,NA,2015-06-17 01:40:57,-81.87508,NA,NA,NA,0,77.9888585526273,2015-06-18 00:19:04,0,127.261716983016
"692","169 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,14,169,1209600,2015-06-18 05:00:00,NA,2015-06-18 01:41:19,-81.87508,NA,NA,NA,0,77.9888585526273,2015-06-19 00:19:27,0,127.261716983016
"745","170 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,15,170,1296000,2015-06-19 05:00:00,NA,2015-06-19 01:41:40,-81.87508,NA,NA,NA,0,77.9888585526273,2015-06-20 00:19:47,0,127.261716983016
"796","171 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,16,171,1382400,2015-06-20 05:00:00,NA,2015-06-20 01:41:58,-81.87508,NA,NA,NA,0,77.9888585526273,2015-06-21 00:20:05,0,127.261716983016
"846","172 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,17,172,1468800,2015-06-21 05:00:00,NA,2015-06-21 01:42:13,-81.87508,NA,NA,NA,0,77.9888585526273,2015-06-22 00:20:21,0,127.261716983016
"897","173 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,18,173,1555200,2015-06-22 05:00:00,NA,2015-06-22 01:42:27,-81.87508,NA,NA,NA,0,77.9888585526273,2015-06-23 00:20:34,0,127.261716983016
"946","174 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,19,174,1641600,2015-06-23 05:00:00,NA,2015-06-23 01:42:38,-81.87508,NA,NA,NA,0,77.9888585526273,2015-06-24 00:20:45,0,127.261716983016
"994","175 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,20,175,1728000,2015-06-24 05:00:00,NA,2015-06-24 01:42:46,-81.87508,NA,NA,NA,0,77.9888585526273,2015-06-25 00:20:54,0,127.261716983016
"1043","176 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,21,176,1814400,2015-06-25 05:00:00,NA,2015-06-25 01:42:52,-81.87508,NA,NA,NA,0,77.9888585526273,2015-06-26 00:21:00,0,127.261716983016
"1089","177 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,22,177,1900800,2015-06-26 05:00:00,NA,2015-06-26 01:42:56,-81.87508,NA,NA,NA,0,77.9888585526273,2015-06-27 00:21:03,0,127.261716983016
"1131","178 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,23,178,1987200,2015-06-27 05:00:00,NA,2015-06-27 01:42:57,-81.87508,NA,NA,NA,0,77.9888585526273,2015-06-28 00:21:05,0,127.261716983016
"1172","179 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,24,179,2073600,2015-06-28 05:00:00,NA,2015-06-28 01:42:56,-81.87508,NA,NA,NA,0,77.9888585526273,2015-06-29 00:21:03,0,127.261716983016
"1212","180 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,25,180,2160000,2015-06-29 05:00:00,NA,2015-06-29 01:42:52,-81.87508,NA,NA,NA,0,77.9888585526273,2015-06-30 00:21:00,0,127.261716983016
"1255","181 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,26,181,2246400,2015-06-30 05:00:00,NA,2015-06-30 01:42:46,-81.87508,NA,NA,NA,0,77.9888585526273,2015-07-01 00:20:53,0,127.261716983016
"1294","182 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,27,182,2332800,2015-07-01 05:00:00,NA,2015-07-01 01:42:37,-81.87508,NA,NA,NA,0,77.9888585526273,2015-07-02 00:20:45,0,127.261716983016
"1330","183 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,28,183,2419200,2015-07-02 05:00:00,NA,2015-07-02 01:42:26,-81.87508,NA,NA,NA,0,77.9888585526273,2015-07-03 00:20:34,0,127.261716983016
"1365","184 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,29,184,2505600,2015-07-03 05:00:00,NA,2015-07-03 01:42:12,-81.87508,NA,NA,NA,0,77.9888585526273,2015-07-04 00:20:20,0,127.261716983016
"1400","185 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,30,185,2592000,2015-07-04 05:00:00,NA,2015-07-04 01:41:56,-81.87508,NA,NA,NA,0,77.9888585526273,2015-07-05 00:20:04,0,127.261716983016
"1455","187 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,32,187,2764800,2015-07-06 05:00:00,NA,2015-07-06 01:41:17,-81.87508,NA,NA,NA,0,77.9888585526273,2015-07-07 00:19:24,0,127.261716983016
"1477","188 136","Thamesford",243050924,"BANS",1,"F",4,97,14.7,1,0,"MF",4,6,2015,"Thamesford",0,"tracker 136",136,"yes","yes","double checked; looks like really put out at thamesford",5,7,"pit","yes",6,7,2015-06-04 05:00:00,2015-07-07 03:59:00,155,188,43.04127027,-81.04961096,136,33,188,2851200,2015-07-07 05:00:00,NA,2015-07-07 01:40:53,-81.87508,NA,NA,NA,0,77.9888585526273,2015-07-08 00:19:01,0,127.261716983016
"39","155 137","Embro",243050935,"BANS",1,"M",2,98,13.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 137",137,"yes","yes","checked dates",4,7,"pit","yes",4,7,2015-06-04 14:00:00,2015-07-05 03:59:00,155,186,43.19538521,-80.94193203,137,0,155,0,2015-06-04 14:00:00,NA,2015-06-04 01:33:07,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-05 00:11:15,0,140.398963332515
"64","156 137","Embro",243050935,"BANS",1,"M",2,98,13.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 137",137,"yes","yes","checked dates",4,7,"pit","yes",4,7,2015-06-04 14:00:00,2015-07-05 03:59:00,155,186,43.19538521,-80.94193203,137,1,156,86400,2015-06-05 14:00:00,NA,2015-06-05 01:33:56,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-06 00:12:03,0,140.398963332515
"104","157 137","Embro",243050935,"BANS",1,"M",2,98,13.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 137",137,"yes","yes","checked dates",4,7,"pit","yes",4,7,2015-06-04 14:00:00,2015-07-05 03:59:00,155,186,43.19538521,-80.94193203,137,2,157,172800,2015-06-06 14:00:00,NA,2015-06-06 01:34:43,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-07 00:12:50,0,140.398963332515
"144","158 137","Embro",243050935,"BANS",1,"M",2,98,13.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 137",137,"yes","yes","checked dates",4,7,"pit","yes",4,7,2015-06-04 14:00:00,2015-07-05 03:59:00,155,186,43.19538521,-80.94193203,137,3,158,259200,2015-06-07 14:00:00,NA,2015-06-07 01:35:28,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-08 00:13:36,0,140.398963332515
"184","159 137","Embro",243050935,"BANS",1,"M",2,98,13.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 137",137,"yes","yes","checked dates",4,7,"pit","yes",4,7,2015-06-04 14:00:00,2015-07-05 03:59:00,155,186,43.19538521,-80.94193203,137,4,159,345600,2015-06-08 14:00:00,NA,2015-06-08 01:36:12,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-09 00:14:19,0,140.398963332515
"230","160 137","Embro",243050935,"BANS",1,"M",2,98,13.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 137",137,"yes","yes","checked dates",4,7,"pit","yes",4,7,2015-06-04 14:00:00,2015-07-05 03:59:00,155,186,43.19538521,-80.94193203,137,5,160,432000,2015-06-09 14:00:00,NA,2015-06-09 01:36:54,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-10 00:15:01,0,140.398963332515
"277","161 137","Embro",243050935,"BANS",1,"M",2,98,13.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 137",137,"yes","yes","checked dates",4,7,"pit","yes",4,7,2015-06-04 14:00:00,2015-07-05 03:59:00,155,186,43.19538521,-80.94193203,137,6,161,518400,2015-06-10 14:00:00,NA,2015-06-10 01:37:33,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-11 00:15:41,0,140.398963332515
"326","162 137","Embro",243050935,"BANS",1,"M",2,98,13.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 137",137,"yes","yes","checked dates",4,7,"pit","yes",4,7,2015-06-04 14:00:00,2015-07-05 03:59:00,155,186,43.19538521,-80.94193203,137,7,162,604800,2015-06-11 14:00:00,NA,2015-06-11 01:38:11,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-12 00:16:19,0,140.398963332515
"375","163 137","Embro",243050935,"BANS",1,"M",2,98,13.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 137",137,"yes","yes","checked dates",4,7,"pit","yes",4,7,2015-06-04 14:00:00,2015-07-05 03:59:00,155,186,43.19538521,-80.94193203,137,8,163,691200,2015-06-12 14:00:00,NA,2015-06-12 01:38:47,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-13 00:16:54,0,140.398963332515
"428","164 137","Embro",243050935,"BANS",1,"M",2,98,13.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 137",137,"yes","yes","checked dates",4,7,"pit","yes",4,7,2015-06-04 14:00:00,2015-07-05 03:59:00,155,186,43.19538521,-80.94193203,137,9,164,777600,2015-06-13 14:00:00,NA,2015-06-13 01:39:20,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-14 00:17:28,0,140.398963332515
"481","165 137","Embro",243050935,"BANS",1,"M",2,98,13.9,10,0,"MF",4,6,2015,"Embro",0,"tracker 137",137,"yes","yes","checked dates",4,7,"pit","yes",4,7,2015-06-04 14:00:00,2015-07-05 03:59:00,155,186,43.19538521,-80.94193203,137,10,165,864000,2015-06-14 14:00:00,NA,2015-06-14 01:39:52,-81.87508,NA,NA,NA,0,83.4711455478684,2015-06-15 00:17:59,0,140.398963332515
