,site,tsOrig,dbm,id,state,last_antenna,ts,lat,lon,ordinal_date,hour
2172,Waterford,1434072739,-102.8,221,unlikely departure,1,12/06/2015 1:32,42.91552542,-80.31078542,163,1
2164,Waterford,1434158868,-103,221,unlikely departure,1,13/06/2015 1:27,42.91552542,-80.31078542,164,1
2159,Waterford,1434158889,-107.3,221,sleep time,1,13/06/2015 1:28,42.91552542,-80.31078542,164,1
2175,Waterford,1434245608,-100.4,221,unlikely departure,1,14/06/2015 1:33,42.91552542,-80.31078542,165,1
2203,Waterford,1434245792,-107.5,221,sleep time,1,14/06/2015 1:36,42.91552542,-80.31078542,165,1
2204,Waterford,1434333057,-103.5,221,unlikely departure,1,15/06/2015 1:50,42.91552542,-80.31078542,166,1
2218,Waterford,1434333057,-103.5,221,sleep time,1,15/06/2015 1:50,42.91552542,-80.31078542,166,1
2178,Waterford,1434418484,-89.1,221,unlikely departure,1,16/06/2015 1:34,42.91552542,-80.31078542,167,1
2207,Waterford,1434418824,-105,221,sleep time,1,16/06/2015 1:40,42.91552542,-80.31078542,167,1
2208,Waterford,1434506700,-98.4,221,unlikely departure,3,17/06/2015 2:05,42.91552542,-80.31078542,168,2
2181,Waterford,1434506735,-112.9,221,sleep time,3,17/06/2015 2:05,42.91552542,-80.31078542,168,2
2169,Waterford,1434590281,-101.6,221,unlikely departure,1,18/06/2015 1:18,42.91552542,-80.31078542,169,1
2170,Waterford,1434590373,-109.3,221,sleep time,1,18/06/2015 1:19,42.91552542,-80.31078542,169,1
2212,Waterford,1434678490,-95.9,221,unlikely departure,3,19/06/2015 1:48,42.91552542,-80.31078542,170,1
2173,Waterford,1434678632,-116.9,221,sleep time,3,19/06/2015 1:50,42.91552542,-80.31078542,170,1
2214,Waterford,1434762951,-87.9,221,possible departure,3,20/06/2015 1:15,42.91552542,-80.31078542,171,1
2215,Waterford,1434848960,-96.3,221,possible departure,3,21/06/2015 1:09,42.91552542,-80.31078542,172,1
2216,Waterford,1434935203,-87.7,221,departure,3,22/06/2015 1:06,42.91552542,-80.31078542,173,1
2295,Werden,1434936594,-108.4,221,flyby,1,22/06/2015 1:29,42.754635,-80.27076109,173,1
2101,TurkeyPoint,1434936714,-121.1,221,arrival,1,22/06/2015 1:31,42.71016291,-80.35733073,173,1
2219,Waterford,1435021751,-95.3,221,possible departure,3,23/06/2015 1:09,42.91552542,-80.31078542,174,1
2220,Waterford,1435108973,-99.1,221,unlikely departure,3,24/06/2015 1:22,42.91552542,-80.31078542,175,1
2292,Werden,1435266101,-111.8,221,flyby,1,25/06/2015 21:01,42.754635,-80.27076109,176,21
1501,LongPointEcoAdv,1435268620,-91.6,221,flyby,3,25/06/2015 21:43,42.68979697,-80.34951285,176,21
2287,Werden,1435275029,-107.6,221,flyby,2,25/06/2015 23:30,42.754635,-80.27076109,176,23
945,Breakwater,1435277874,-114.6,221,flyby,2,26/06/2015 0:17,42.56109662,-80.28445147,177,0
1525,LongPointEcoAdv,1435281650,-119.3,221,arrival,2,26/06/2015 1:20,42.68979697,-80.34951285,177,1
562,Werden,1435361392,-101.8,221,flyby,2,26/06/2015 23:29,42.754635,-80.27076109,177,23
361,LongPointEcoAdv,1435365551,-97,221,arrival,1,27/06/2015 0:39,42.68979697,-80.34951285,178,0
125,Breakwater,1435624982,-111.7,221,arrival,1,30/06/2015 0:43,42.56109662,-80.28445147,181,0
330,LongPointEcoAdv,1435701048,-118.1,221,arrival,1,30/06/2015 21:50,42.68979697,-80.34951285,181,21
444,OldCut,1435712079,-100.5,221,arrival,3,01/07/2015 0:54,42.58342722,-80.39647167,182,0
1517,LongPointEcoAdv,1433725776,-91.8,222,arrival,3,08/06/2015 1:09,42.68979697,-80.34951285,159,1
2321,Werden,1433811786,-106.9,222,possible arrival,2,09/06/2015 1:03,42.754635,-80.27076109,160,1
2305,Werden,1433984317,-113.7,222,possible arrival,2,11/06/2015 0:58,42.754635,-80.27076109,162,0
2294,Werden,1434070412,-120.4,222,flyby,2,12/06/2015 0:53,42.754635,-80.27076109,163,0
1492,LongPointEcoAdv,1434070533,-116.5,222,arrival,3,12/06/2015 0:55,42.68979697,-80.34951285,163,0
2325,Werden,1434156316,-108.5,222,possible flyby,2,13/06/2015 0:45,42.754635,-80.27076109,164,0
1534,LongPointEcoAdv,1434157508,-115.6,222,arrival,2,13/06/2015 1:05,42.68979697,-80.34951285,164,1
6,Bolin,1434240924,-113,222,unlikely departure,3,14/06/2015 0:15,42.62277164,-80.72186668,165,0
870,Bolin,1434319276,-112.3,222,departure,3,14/06/2015 22:01,42.62277164,-80.72186668,165,22
1220,ClearCreek,1434329875,-97,222,flyby,1,15/06/2015 0:57,42.58185569,-80.57631549,166,0
1915,OldCut,1434331194,-90.3,222,arrival,2,15/06/2015 1:19,42.58342722,-80.39647167,166,1
847,Bolin,1434416853,-99.8,222,departure,3,16/06/2015 1:07,42.62277164,-80.72186668,167,1
1226,ClearCreek,1434418093,-99.5,222,arrival,1,16/06/2015 1:28,42.58185569,-80.57631549,167,1
862,Bolin,1434503565,-99.1,222,departure,3,17/06/2015 1:12,42.62277164,-80.72186668,168,1
1105,ClearCreek,1434504493,-108.9,222,flyby,1,17/06/2015 1:28,42.58185569,-80.57631549,168,1
1877,OldCut,1434505648,-98.5,222,arrival final,2,17/06/2015 1:47,42.58342722,-80.39647167,168,1
1797,OldCut,1434506095,-107.2,222,sleep time,3,17/06/2015 1:54,42.58342722,-80.39647167,168,1
729,Bolin,1434587608,-99.1,222,unlikely departure,3,18/06/2015 0:33,42.62277164,-80.72186668,169,0
889,Bolin,1434674533,-80.3,222,unlikely departure,3,19/06/2015 0:42,42.62277164,-80.72186668,170,0
813,Bolin,1434674738,-125.1,222,sleep time,3,19/06/2015 0:45,42.62277164,-80.72186668,170,0
887,Bolin,1434759733,-94.3,222,unlikely departure,3,20/06/2015 0:22,42.62277164,-80.72186668,171,0
873,Bolin,1434759811,-124.4,222,sleep time,3,20/06/2015 0:23,42.62277164,-80.72186668,171,0
878,Bolin,1434848850,-109.9,222,unlikely departure,1,21/06/2015 1:07,42.62277164,-80.72186668,172,1
860,Bolin,1434929771,-95.3,222,departure,3,21/06/2015 23:36,42.62277164,-80.72186668,172,23
1174,ClearCreek,1434932549,-103.3,222,flyby,3,22/06/2015 0:22,42.58185569,-80.57631549,173,0
1766,OldCut,1434933571,-88.5,222,flyby,2,22/06/2015 0:39,42.58342722,-80.39647167,173,0
957,Breakwater,1434934082,-106.8,222,flyby,1,22/06/2015 0:48,42.56109662,-80.28445147,173,0
1566,LongPointEcoAdv,1434935793,-119.6,222,arrival,2,22/06/2015 1:16,42.68979697,-80.34951285,173,1
17,Bolin,1435002892,-89.9,222,departure,3,22/06/2015 19:54,42.62277164,-80.72186668,173,19
387,LowerBigCreek,1435007637,-106.4,222,flyby,3,22/06/2015 21:13,42.69997167,-80.54340491,173,21
2095,TurkeyPoint,1435015642,-92.1,222,flyby,1,22/06/2015 23:27,42.71016291,-80.35733073,173,23
1491,LongPointEcoAdv,1435015933,-93.3,222,flyby,2,22/06/2015 23:32,42.68979697,-80.34951285,173,23
948,Breakwater,1435018332,-99.2,222,arrival,2,23/06/2015 0:12,42.56109662,-80.28445147,174,0
2327,Werden,1435099225,-105,222,possible flyby,2,23/06/2015 22:40,42.754635,-80.27076109,174,22
1489,LongPointEcoAdv,1435102220,-121.5,222,flyby,1,23/06/2015 23:30,42.68979697,-80.34951285,174,23
1143,ClearCreek,1435106727,-90.6,222,flyby,1,24/06/2015 0:45,42.58185569,-80.57631549,175,0
1789,OldCut,1435108295,-102.6,222,arrival,3,24/06/2015 1:11,42.58342722,-80.39647167,175,1
1245,Curries,1435531788,-112.2,222,possible flyby,3,28/06/2015 22:49,43.05852611,-80.74791,179,22
536,Waterford,1435019041,-88.2,223,flyby,2,23/06/2015 0:24,42.91552542,-80.31078542,174,0
2098,TurkeyPoint,1435021546,-121.9,223,arrival,1,23/06/2015 1:05,42.71016291,-80.35733073,174,1
259,Curries,1435877184,-115.1,223,flyby,1,02/07/2015 22:46,43.05852611,-80.74791,183,22
2064,TurkeyPoint,1435883629,-117.1,223,flyby,1,03/07/2015 0:33,42.71016291,-80.35733073,184,0
2313,Werden,1435883814,-108.9,223,possible flyby,2,03/07/2015 0:36,42.754635,-80.27076109,184,0
1475,LongPointEcoAdv,1435885234,-118.9,223,arrival,1,03/07/2015 1:00,42.68979697,-80.34951285,184,1
553,Werden,1436043783,-104.9,223,possible flyby,1,04/07/2015 21:03,42.754635,-80.27076109,185,21
511,TurkeyPoint,1436048899,-113.7,223,flyby,1,04/07/2015 22:28,42.71016291,-80.35733073,185,22
1484,LongPointEcoAdv,1436057459,-116.5,223,arrival,1,05/07/2015 0:50,42.68979697,-80.34951285,186,0
2110,Walsingham,1436137060,-115,223,flyby,3,05/07/2015 22:57,42.63538061,-80.55764544,186,22
1943,OldCut,1436139888,-93.2,223,arrival,1,05/07/2015 23:44,42.58342722,-80.39647167,186,23
1904,OldCut,1436232445,-115.7,223,arrival,1,07/07/2015 1:27,42.58342722,-80.39647167,188,1
2182,Waterford,1433553625,-84.3,224,unlikely departure,1,06/06/2015 1:20,42.91552542,-80.31078542,157,1
2183,Waterford,1433553802,-104.8,224,sleep time,1,06/06/2015 1:23,42.91552542,-80.31078542,157,1
2184,Waterford,1433639501,-102.9,224,possible departure,1,07/06/2015 1:11,42.91552542,-80.31078542,158,1
2185,Waterford,1433723858,-79.4,224,unlikely departure,1,08/06/2015 0:37,42.91552542,-80.31078542,159,0
2186,Waterford,1433724469,-102.4,224,sleep time,1,08/06/2015 0:47,42.91552542,-80.31078542,159,0
2154,Waterford,1433812389,-103.3,224,unlikely departure,2,09/06/2015 1:13,42.91552542,-80.31078542,160,1
2161,Waterford,1433899577,-100,224,unlikely departure,1,10/06/2015 1:26,42.91552542,-80.31078542,161,1
2156,Waterford,1433899599,-108.2,224,sleep time,1,10/06/2015 1:26,42.91552542,-80.31078542,161,1
2176,Waterford,1433983913,-87.9,224,unlikely departure,1,11/06/2015 0:51,42.91552542,-80.31078542,162,0
2163,Waterford,1433984417,-110.8,224,sleep time,1,11/06/2015 1:00,42.91552542,-80.31078542,162,1
2165,Waterford,1434072295,-91.7,224,unlikely departure,1,12/06/2015 1:24,42.91552542,-80.31078542,163,1
2179,Waterford,1434157343,-109.5,224,unlikely departure,1,13/06/2015 1:02,42.91552542,-80.31078542,164,1
2180,Waterford,1434243510,-91.3,224,possible departure,3,14/06/2015 0:58,42.91552542,-80.31078542,165,0
2167,Waterford,1434330557,-102.8,224,possible departure,1,15/06/2015 1:09,42.91552542,-80.31078542,166,1
2155,Waterford,1434415829,-95.9,224,possible departure,1,16/06/2015 0:50,42.91552542,-80.31078542,167,0
2153,Waterford,1434502302,-86.8,224,possible departure,1,17/06/2015 0:51,42.91552542,-80.31078542,168,0
2199,Waterford,1434593962,-102.6,224,possible departure,1,18/06/2015 2:19,42.91552542,-80.31078542,169,2
2162,Waterford,1434668206,-90,224,departure,3,18/06/2015 22:56,42.91552542,-80.31078542,169,22
2306,Werden,1434671520,-93.4,224,flyby,3,18/06/2015 23:52,42.754635,-80.27076109,169,23
1541,LongPointEcoAdv,1434674593,-121.9,224,flyby,2,19/06/2015 0:43,42.68979697,-80.34951285,170,0
1895,OldCut,1434676038,-108.5,224,arrival,3,19/06/2015 1:07,42.58342722,-80.39647167,170,1
547,Waterford,1434735132,-92.4,224,flyby,3,19/06/2015 17:32,42.91552542,-80.31078542,170,17
312,Falconer,1434739767,-111.4,224,flyby,1,19/06/2015 18:49,42.81413538,-80.58483503,170,18
2298,Werden,1434754579,-101.5,224,flyby,2,19/06/2015 22:56,42.754635,-80.27076109,170,22
2086,TurkeyPoint,1434756835,-114,224,flyby,3,19/06/2015 23:33,42.71016291,-80.35733073,170,23
1503,LongPointEcoAdv,1434756999,-94.2,224,flyby,1,19/06/2015 23:36,42.68979697,-80.34951285,170,23
1076,BSC,1434759939,-108.2,224,flyby,4,20/06/2015 0:25,42.6153719,-80.458146,171,0
1999,OldCut,1434760917,-96.7,224,flyby,2,20/06/2015 0:41,42.58342722,-80.39647167,171,0
987,Breakwater,1434761704,-112,224,arrival,1,20/06/2015 0:55,42.56109662,-80.28445147,171,0
764,Bolin,1434843071,-110.3,224,flyby,1,20/06/2015 23:31,42.62277164,-80.72186668,171,23
1135,ClearCreek,1434846118,-115.5,224,flyby,1,21/06/2015 0:21,42.58185569,-80.57631549,172,0
2003,OldCut,1434848720,-101.9,224,arrival,2,21/06/2015 1:05,42.58342722,-80.39647167,172,1
2213,Waterford,1434934727,-86.3,224,departure,3,22/06/2015 0:58,42.91552542,-80.31078542,173,0
2331,Werden,1434936636,-109.2,224,flyby,1,22/06/2015 1:30,42.754635,-80.27076109,173,1
2078,TurkeyPoint,1434936742,-121.5,224,arrival,1,22/06/2015 1:32,42.71016291,-80.35733073,173,1
540,Waterford,1434999893,-97.3,224,departure,3,22/06/2015 19:04,42.91552542,-80.31078542,173,19
314,Falconer,1435006792,-86.2,224,flyby,1,22/06/2015 20:59,42.81413538,-80.58483503,173,20
1919,OldCut,1435022182,-90.1,224,possible arrival,3,23/06/2015 1:16,42.58342722,-80.39647167,174,1
2217,Waterford,1435102227,-83.5,224,departure,3,23/06/2015 23:30,42.91552542,-80.31078542,174,23
1585,LongPointEcoAdv,1435107266,-118,224,flyby,3,24/06/2015 0:54,42.68979697,-80.34951285,175,0
2335,Werden,1435107274,-120.2,224,arrival,2,24/06/2015 0:54,42.754635,-80.27076109,175,0
2507,WestPortBruce,1435280544,-98.3,224,possible departure,1,26/06/2015 1:02,42.66152277,-81.06269703,177,1
872,Bolin,1435357654,-92.3,224,departure,3,26/06/2015 22:27,42.62277164,-80.72186668,177,22
1225,ClearCreek,1435365845,-87.7,224,arrival,1,27/06/2015 0:44,42.58185569,-80.57631549,178,0
1921,OldCut,1435452480,-86.3,224,unlikely departure,3,28/06/2015 0:48,42.58342722,-80.39647167,179,0
1933,OldCut,1435452863,-118.4,224,sleep time,3,28/06/2015 0:54,42.58342722,-80.39647167,179,0
2250,Waterford,1433550713,-108.7,225,possible departure,2,06/06/2015 0:31,42.91552542,-80.31078542,157,0
2251,Waterford,1433638384,-110.8,225,possible departure,2,07/06/2015 0:53,42.91552542,-80.31078542,158,0
2252,Waterford,1433723592,-108.1,225,possible departure,2,08/06/2015 0:33,42.91552542,-80.31078542,159,0
2253,Waterford,1433810084,-103.1,225,possible departure,2,09/06/2015 0:34,42.91552542,-80.31078542,160,0
2254,Waterford,1433898138,-102.5,225,possible departure,2,10/06/2015 1:02,42.91552542,-80.31078542,161,1
2255,Waterford,1433985539,-111.4,225,possible departure,2,11/06/2015 1:18,42.91552542,-80.31078542,162,1
2256,Waterford,1434071925,-117.1,225,possible departure,2,12/06/2015 1:18,42.91552542,-80.31078542,163,1
2257,Waterford,1434157778,-115.8,225,possible departure,2,13/06/2015 1:09,42.91552542,-80.31078542,164,1
2258,Waterford,1434243838,-101.1,225,possible departure,2,14/06/2015 1:03,42.91552542,-80.31078542,165,1
2259,Waterford,1434330451,-96.8,225,possible departure,2,15/06/2015 1:07,42.91552542,-80.31078542,166,1
2260,Waterford,1434416198,-107.6,225,possible departure,2,16/06/2015 0:56,42.91552542,-80.31078542,167,0
2261,Waterford,1434503932,-112.1,225,possible departure,2,17/06/2015 1:18,42.91552542,-80.31078542,168,1
2262,Waterford,1434589396,-102.9,225,possible departure,2,18/06/2015 1:03,42.91552542,-80.31078542,169,1
2263,Waterford,1434675164,-103.8,225,unlikely departure,2,19/06/2015 0:52,42.91552542,-80.31078542,170,0
2264,Waterford,1434763197,-111.6,225,possible departure,2,20/06/2015 1:19,42.91552542,-80.31078542,171,1
2265,Waterford,1434849696,-85.8,225,unlikely departure,1,21/06/2015 1:21,42.91552542,-80.31078542,172,1
2266,Waterford,1434849909,-104.1,225,sleep time,1,21/06/2015 1:25,42.91552542,-80.31078542,172,1
2267,Waterford,1434936543,-100.8,225,unlikely departure,1,22/06/2015 1:29,42.91552542,-80.31078542,173,1
2268,Waterford,1434936919,-103.6,225,sleep time,1,22/06/2015 1:35,42.91552542,-80.31078542,173,1
2269,Waterford,1435022681,-108,225,unlikely departure,2,23/06/2015 1:24,42.91552542,-80.31078542,174,1
2270,Waterford,1435022759,-118.3,225,sleep time,2,23/06/2015 1:25,42.91552542,-80.31078542,174,1
2271,Waterford,1435108903,-89.5,225,unlikely departure,2,24/06/2015 1:21,42.91552542,-80.31078542,175,1
2328,Werden,1435279425,-106.2,225,flyby,2,26/06/2015 0:43,42.754635,-80.27076109,177,0
1544,LongPointEcoAdv,1435280185,-117.9,225,arrival,1,26/06/2015 0:56,42.68979697,-80.34951285,177,0
2318,Werden,1435366755,-98.9,225,arrival,3,27/06/2015 0:59,42.754635,-80.27076109,178,0
2056,TurkeyPoint,1435972945,-104.6,225,flyby,1,04/07/2015 1:22,42.71016291,-80.35733073,185,1
1576,LongPointEcoAdv,1435973144,-98.4,225,arrival,3,04/07/2015 1:25,42.68979697,-80.34951285,185,1
2092,TurkeyPoint,1436227176,-83.6,225,flyby,1,06/07/2015 23:59,42.71016291,-80.35733073,187,23
1603,LongPointEcoAdv,1436228171,-94.9,225,arrival,1,07/07/2015 0:16,42.68979697,-80.34951285,188,0
2320,Werden,1436310157,-114.8,225,flyby,1,07/07/2015 23:02,42.754635,-80.27076109,188,23
1595,LongPointEcoAdv,1436314614,-101.5,225,arrival,3,08/07/2015 0:16,42.68979697,-80.34951285,189,0
2348,Werden,1436401340,-96.1,225,flyby,1,09/07/2015 0:22,42.754635,-80.27076109,190,0
1527,LongPointEcoAdv,1436402582,-119,225,arrival,1,09/07/2015 0:43,42.68979697,-80.34951285,190,0
348,LongPointEcoAdv,1436449522,-117.9,225,flyby,2,09/07/2015 13:45,42.68979697,-80.34951285,190,13
1509,LongPointEcoAdv,1436487165,-103.4,225,flyby,3,10/07/2015 0:12,42.68979697,-80.34951285,191,0
1647,OldCut,1436489347,-105.6,225,arrival,2,10/07/2015 0:49,42.58342722,-80.39647167,191,0
2329,Werden,1434331422,-119.6,226,possible arrival,1,15/06/2015 1:23,42.754635,-80.27076109,166,1
2096,TurkeyPoint,1434504286,-108.7,226,arrival,1,17/06/2015 1:24,42.71016291,-80.35733073,168,1
2097,TurkeyPoint,1434589544,-115.2,226,arrival,1,18/06/2015 1:05,42.71016291,-80.35733073,169,1
2093,TurkeyPoint,1434763410,-105.9,226,flyby,1,20/06/2015 1:23,42.71016291,-80.35733073,171,1
1512,LongPointEcoAdv,1434763566,-115.7,226,arrival,3,20/06/2015 1:26,42.68979697,-80.34951285,171,1
2091,TurkeyPoint,1434847937,-118.2,226,flyby,1,21/06/2015 0:52,42.71016291,-80.35733073,172,0
2323,Werden,1434848086,-102.3,226,flyby,2,21/06/2015 0:54,42.754635,-80.27076109,172,0
1542,LongPointEcoAdv,1434848753,-118.3,226,arrival,3,21/06/2015 1:05,42.68979697,-80.34951285,172,1
2314,Werden,1434935714,-112.2,226,flyby,2,22/06/2015 1:15,42.754635,-80.27076109,173,1
2072,TurkeyPoint,1434935856,-114.3,226,flyby,1,22/06/2015 1:17,42.71016291,-80.35733073,173,1
1471,LongPointEcoAdv,1434936339,-121.3,226,arrival,1,22/06/2015 1:25,42.68979697,-80.34951285,173,1
2041,TurkeyPoint,1435021809,-109.5,226,arrival,1,23/06/2015 1:10,42.71016291,-80.35733073,174,1
2293,Werden,1435109445,-116.8,226,flyby,2,24/06/2015 1:30,42.754635,-80.27076109,175,1
1488,LongPointEcoAdv,1435109587,-119.5,226,arrival,3,24/06/2015 1:33,42.68979697,-80.34951285,175,1
2300,Werden,1435195384,-93.7,226,possible arrival,3,25/06/2015 1:23,42.754635,-80.27076109,176,1
1469,LongPointEcoAdv,1435281288,-107.2,226,arrival,3,26/06/2015 1:14,42.68979697,-80.34951285,177,1
2307,Werden,1435364928,-104.5,226,possible flyby,2,27/06/2015 0:28,42.754635,-80.27076109,178,0
1522,LongPointEcoAdv,1435366347,-116.4,226,arrival,3,27/06/2015 0:52,42.68979697,-80.34951285,178,0
2289,Werden,1435535309,-109.1,226,possible flyby,2,28/06/2015 23:48,42.754635,-80.27076109,179,23
2080,TurkeyPoint,1435537587,-118.2,226,flyby,1,29/06/2015 0:26,42.71016291,-80.35733073,180,0
1499,LongPointEcoAdv,1435540128,-118.1,226,arrival,2,29/06/2015 1:08,42.68979697,-80.34951285,180,1
2333,Werden,1435617778,-106.1,226,possible flyby,3,29/06/2015 22:42,42.754635,-80.27076109,180,22
2058,TurkeyPoint,1435620701,-117.8,226,flyby,1,29/06/2015 23:31,42.71016291,-80.35733073,180,23
1529,LongPointEcoAdv,1435621482,-116.2,226,arrival,1,29/06/2015 23:44,42.68979697,-80.34951285,180,23
939,Breakwater,1435624676,-96.8,226,arrival,2,30/06/2015 0:37,42.56109662,-80.28445147,181,0
955,Breakwater,1435709067,-106.1,226,arrival,2,01/07/2015 0:04,42.56109662,-80.28445147,182,0
2563,WestPortBruce,1435596235,-100.6,227,flyby,1,29/06/2015 16:43,42.66152277,-81.06269703,180,16
1346,EastPortBruce,1435601423,-92.3,227,flyby,3,29/06/2015 18:10,42.66175904,-80.90435689,180,18
830,Bolin,1435606508,-90.2,227,flyby,1,29/06/2015 19:35,42.62277164,-80.72186668,180,19
1178,ClearCreek,1435611543,-91.2,227,flyby,1,29/06/2015 20:59,42.58185569,-80.57631549,180,20
2005,OldCut,1435617327,-90.2,227,flyby,3,29/06/2015 22:35,42.58342722,-80.39647167,180,22
966,Breakwater,1435621260,-82.9,227,arrival,1,29/06/2015 23:41,42.56109662,-80.28445147,180,23
2568,WestPortBruce,1435709158,-114.3,227,possible flyby,2,01/07/2015 0:05,42.66152277,-81.06269703,182,0
2570,WestPortBruce,1435795517,-88.6,227,flyby,3,02/07/2015 0:05,42.66152277,-81.06269703,183,0
1388,EastPortBruce,1435797192,-90.8,227,flyby,2,02/07/2015 0:33,42.66175904,-80.90435689,183,0
850,Bolin,1435798500,-95,227,flyby,1,02/07/2015 0:55,42.62277164,-80.72186668,183,0
1182,ClearCreek,1435799370,-91.2,227,flyby,1,02/07/2015 1:09,42.58185569,-80.57631549,183,1
2026,OldCut,1435800287,-101.3,227,arrival final,2,02/07/2015 1:24,42.58342722,-80.39647167,183,1
1975,OldCut,1435800308,-118.8,227,sleep time,2,02/07/2015 1:25,42.58342722,-80.39647167,183,1
583,WestPortBruce,1435861095,-123.7,227,departure,2,02/07/2015 18:18,42.66152277,-81.06269703,183,18
2151,Walsingham,1435873827,-111,227,flyby,3,02/07/2015 21:50,42.63538061,-80.55764544,183,21
1720,OldCut,1435876049,-94.3,227,flyby,2,02/07/2015 22:27,42.58342722,-80.39647167,183,22
969,Breakwater,1435877816,-92.4,227,arrival final,1,02/07/2015 22:56,42.56109662,-80.28445147,183,22
591,WestPortBruce,1435947248,-118.8,227,departure,2,03/07/2015 18:14,42.66152277,-81.06269703,184,18
618,Aylmer,1435963714,-99.7,227,departure,1,03/07/2015 22:48,42.80032503,-80.94622411,184,22
1160,ClearCreek,1435970109,-111.5,227,flyby,3,04/07/2015 0:35,42.58185569,-80.57631549,185,0
1931,OldCut,1435971794,-90.6,227,arrival,2,04/07/2015 1:03,42.58342722,-80.39647167,185,1
849,Bolin,1436227622,-116.2,227,flyby,1,07/07/2015 0:07,42.62277164,-80.72186668,188,0
1853,OldCut,1436231861,-105.4,227,arrival,1,07/07/2015 1:17,42.58342722,-80.39647167,188,1
2351,WestPortBruce,1433542472,-119.6,228,possible flyby,1,05/06/2015 22:14,42.66152277,-81.06269703,156,22
1250,EastPortBruce,1433711804,-118.5,228,possible flyby,2,07/06/2015 21:16,42.66175904,-80.90435689,158,21
1256,EastPortBruce,1434143250,-118.5,228,possible flyby,2,12/06/2015 21:07,42.66175904,-80.90435689,163,21
2425,WestPortBruce,1434146259,-120.3,228,possible flyby,1,12/06/2015 21:57,42.66152277,-81.06269703,163,21
