"","X","new_id","colony","band_number","species_code","age","sex","fat","wing","weight","hour","minute","initials","day","month","year","banding_site","band.size","notes","tag","detected_Motus","measured","Notes","day_end_breeding","month_end_breeding","type","end_date_checked","day_end_colony","month_end_colony","release","last_day","ordinal_release","ordinal_last_day","lat2","lon2","id","count","ordinal_date","count2","date","state_evening","twilight","time_since_sunset","state_morning","sunrise","time_since_sunrise","roost","distance","time_departure","hour_sunset","direction","air_temp","precip","precip_rate","cloud_cover","temp","uwind"
"1411",458,"164 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,"2015-06-12 13:41:00","2015-06-30 03:59:00",163,181,42.62317715,-80.60046204,239,1,164,86400,"2015-06-13 13:41:00",NA,"2015-06-13 01:35:23",-81.87508,NA,NA,NA,0,25.6238751848571,"2015-06-14 00:13:31",0,91.2312128528177,293.224468191336,38.2149962601916,1.12342539208953e-05,44.400929167496,20.224468191336,-1.90492635947387
"1412",511,"165 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,"2015-06-12 13:41:00","2015-06-30 03:59:00",163,181,42.62317715,-80.60046204,239,2,165,172800,"2015-06-14 13:41:00",NA,"2015-06-14 01:35:54",-81.87508,NA,NA,NA,0,25.6238751848571,"2015-06-15 00:14:02",0,91.2312128528177,295.268543072013,46.0537474457912,3.02656599799377e-05,85.0373623851087,22.2685430720126,2.57344409590272
"1413",564,"166 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,"2015-06-12 13:41:00","2015-06-30 03:59:00",163,181,42.62317715,-80.60046204,239,3,166,259200,"2015-06-15 13:41:00",NA,"2015-06-15 01:36:23",-81.87508,NA,NA,NA,0,25.6238751848571,"2015-06-16 00:14:31",0,91.2312128528177,294.824859100188,40.4143968528618,5.32166922257597e-05,83.4858524691395,21.8248591001882,2.64664620471102
"1414",617,"167 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,"2015-06-12 13:41:00","2015-06-30 03:59:00",163,181,42.62317715,-80.60046204,239,4,167,345600,"2015-06-16 13:41:00",NA,"2015-06-16 01:36:50",-81.87508,NA,NA,NA,0,25.6238751848571,"2015-06-17 00:14:57",0,91.2312128528177,294.384949923844,15.5665457949517,-2.3283064e-10,31.4249669713969,21.3849499238436,1.73564346749997
"1415",670,"168 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,"2015-06-12 13:41:00","2015-06-30 03:59:00",163,181,42.62317715,-80.60046204,239,5,168,432000,"2015-06-17 13:41:00",NA,"2015-06-17 01:37:15",-81.87508,NA,NA,NA,0,25.6238751848571,"2015-06-18 00:15:22",0,91.2312128528177,293.801801049377,31.36014524741,1.33328346562552e-05,84.9456966078941,20.801801049377,-1.91622033769283
"1416",723,"169 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,"2015-06-12 13:41:00","2015-06-30 03:59:00",163,181,42.62317715,-80.60046204,239,6,169,518400,"2015-06-18 13:41:00",NA,"2015-06-18 01:37:37",-81.87508,NA,NA,NA,0,25.6238751848571,"2015-06-19 00:15:44",0,91.2312128528177,293.629050912001,36.1192353379952,2.80286124723899e-05,91.3955666033443,20.6290509120008,4.32580698295502
"1417",774,"170 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,"2015-06-12 13:41:00","2015-06-30 03:59:00",163,181,42.62317715,-80.60046204,239,7,170,604800,"2015-06-19 13:41:00",NA,"2015-06-19 01:37:57",-81.87508,NA,NA,NA,0,25.6238751848571,"2015-06-20 00:16:05",0,91.2312128528177,292.014145256146,16.543357400065,-2.3283064e-10,32.4113156614997,19.0141452561462,-1.77462253556303
"1418",824,"171 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,"2015-06-12 13:41:00","2015-06-30 03:59:00",163,181,42.62317715,-80.60046204,239,8,171,691200,"2015-06-20 13:41:00",NA,"2015-06-20 01:38:15",-81.87508,NA,NA,NA,0,25.6238751848571,"2015-06-21 00:16:23",0,91.2312128528177,294.409101579679,36.0513742401582,3.00768909845813e-05,44.9734369961449,21.4091015796793,-2.92520650130532
"1419",926,"173 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,"2015-06-12 13:41:00","2015-06-30 03:59:00",163,181,42.62317715,-80.60046204,239,10,173,864000,"2015-06-22 13:41:00",NA,"2015-06-22 01:38:44",-81.87508,NA,NA,NA,0,25.6238751848571,"2015-06-23 00:16:52",0,91.2312128528177,296.045537840839,38.3842847164024,0.000284356813050039,73.5632300537131,23.0455378408393,-1.15853451889454
"1420",974,"174 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,"2015-06-12 13:41:00","2015-06-30 03:59:00",163,181,42.62317715,-80.60046204,239,11,174,950400,"2015-06-23 13:41:00",NA,"2015-06-23 01:38:55",-81.87508,NA,NA,NA,0,25.6238751848571,"2015-06-24 00:17:03",0,91.2312128528177,292.826008798777,14.9995614468931,-2.3283064e-10,0.583033946844965,19.8260087987767,4.1546643313034
"1421",1023,"175 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,"2015-06-12 13:41:00","2015-06-30 03:59:00",163,181,42.62317715,-80.60046204,239,12,175,1036800,"2015-06-24 13:41:00",NA,"2015-06-24 01:39:04",-81.87508,"departure","2015-06-25 09:10:05",57.3731427629789,1,25.6238751848571,"2015-06-25 00:17:11",0,91.2312128528177,294.845341078554,21.0721654134513,-2.3283064e-10,23.1955514873963,21.845341078554,3.27233293946993
"1422",1069,"176 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,"2015-06-12 13:41:00","2015-06-30 03:59:00",163,181,42.62317715,-80.60046204,239,13,176,1123200,"2015-06-25 13:41:00","arrival","2015-06-25 01:39:10",-102.785003046195,"departure","2015-06-26 09:09:11",115.595227412383,1,25.6238751848571,"2015-06-24 23:56:23",23,91.2312128528177,295.071595965834,20.9591255703009,-2.3283064e-10,2.89694536376522,22.0715959658341,3.26730709775445
"1423",1113,"177 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,"2015-06-12 13:41:00","2015-06-30 03:59:00",163,181,42.62317715,-80.60046204,239,14,177,1209600,"2015-06-26 13:41:00","arrival","2015-06-26 01:39:14",-66.3682031234105,NA,NA,NA,1,25.6238751848571,"2015-06-27 00:32:52",0,91.2312128528177,294.094851457519,18.4205168893392,5.62493668975205e-07,83.5848917185221,21.0948514575192,-5.27823694127429
"1424",1154,"178 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,"2015-06-12 13:41:00","2015-06-30 03:59:00",163,181,42.62317715,-80.60046204,239,15,178,1296000,"2015-06-27 13:41:00",NA,"2015-06-27 01:39:15",-81.87508,NA,NA,NA,0,25.6238751848571,"2015-06-28 00:17:23",0,91.2312128528177,288.816696641734,34.7457425149687,0.000551118972786549,95.1335713184527,15.8166966417341,-8.34567373014313
"1425",1193,"179 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,"2015-06-12 13:41:00","2015-06-30 03:59:00",163,181,42.62317715,-80.60046204,239,16,179,1382400,"2015-06-28 13:41:00","arrival final","2015-06-28 01:39:14",-31.8606624404589,"departure","2015-06-29 09:11:47",36.3093524018923,1,25.6238751848571,"2015-06-29 01:07:23",1,91.2312128528177,289.029450966541,24.8361734236601,4.58834791996453e-06,79.2227119875629,16.029450966541,3.80866857969865
"1426",1236,"180 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,"2015-06-12 13:41:00","2015-06-30 03:59:00",163,181,42.62317715,-80.60046204,239,17,180,1468800,"2015-06-29 13:41:00",NA,"2015-06-29 01:39:11",-81.87508,NA,NA,NA,0,25.6238751848571,"2015-06-30 00:17:18",0,91.2312128528177,293.03974008512,23.3375319109771,-2.3283064e-10,26.2601135575144,20.0397400851197,-1.06597065104428
"1427",1278,"181 239","Cultus",243050989,"BANS",1,"F",0,97,13.2,9,41,"KR",12,6,2015,"Cultus",0,"tag 239, unknown nest, good bp",239,"yes","yes","checked dates",23,6,"pit","yes",29,6,"2015-06-12 13:41:00","2015-06-30 03:59:00",163,181,42.62317715,-80.60046204,239,18,181,1555200,"2015-06-30 13:41:00",NA,"2015-06-30 01:39:05",-81.87508,NA,NA,NA,0,25.6238751848571,"2015-07-01 00:17:12",0,91.2312128528177,291.961098394194,31.0196871972624,0.000199024408471924,85.6586370370438,18.961098394194,2.03895155660615
"1428",406,"163 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,"2015-06-12 13:31:00","2015-07-06 03:59:00",163,187,42.62317715,-80.60046204,242,0,163,0,"2015-06-12 13:31:00","arrival","2015-06-12 01:34:50",-65.5485575517019,"departure","2015-06-13 09:08:34",36.5984332362811,1,25.6238751848571,"2015-06-13 00:29:17",0,91.2312128528177,289.944498796379,41.6099478125859,2.8919372084349e-05,69.0236399023742,16.9444987963792,4.62485897424463
"1429",459,"164 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,"2015-06-12 13:31:00","2015-07-06 03:59:00",163,187,42.62317715,-80.60046204,242,1,164,86400,"2015-06-13 13:31:00","arrival","2015-06-13 01:35:23",-30.0488986412684,"departure","2015-06-14 09:08:28",34.7354860663414,1,25.6238751848571,"2015-06-14 01:05:20",1,91.2312128528177,293.037031895713,38.4559898223075,1.12342539208953e-05,44.400929167496,20.0370318957129,-1.85557211370643
"1430",512,"165 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,"2015-06-12 13:31:00","2015-07-06 03:59:00",163,187,42.62317715,-80.60046204,242,2,165,172800,"2015-06-14 13:31:00","arrival","2015-06-14 01:35:54",-25.7310679912567,"departure","2015-06-15 09:08:26",12.0162318785985,1,25.6238751848571,"2015-06-15 01:10:10",1,91.2312128528177,294.724634935831,45.3154819040648,3.02656599799377e-05,85.0373623851087,21.7246349358311,2.53278894604133
"1431",565,"166 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,"2015-06-12 13:31:00","2015-07-06 03:59:00",163,187,42.62317715,-80.60046204,242,3,166,259200,"2015-06-15 13:31:00","arrival final","2015-06-15 01:36:23",-28.477747074763,"departure","2015-06-16 09:08:31",37.004492521286,1,25.6238751848571,"2015-06-16 01:07:54",1,91.2312128528177,294.532071621703,40.9421176178329,5.32166922257597e-05,83.4858524691395,21.5320716217032,2.78072989392092
"1432",618,"167 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,"2015-06-12 13:31:00","2015-07-06 03:59:00",163,187,42.62317715,-80.60046204,242,4,167,345600,"2015-06-16 13:31:00",NA,"2015-06-16 01:36:50",-81.87508,"departure","2015-06-17 09:09:11",26.1994876186053,1,25.6238751848571,"2015-06-17 00:14:57",0,91.2312128528177,294.384949923844,15.5665457949517,-2.3283064e-10,31.4249669713969,21.3849499238436,1.73564346749997
"1433",671,"168 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,"2015-06-12 13:31:00","2015-07-06 03:59:00",163,187,42.62317715,-80.60046204,242,5,168,432000,"2015-06-17 13:31:00",NA,"2015-06-17 01:37:15",-81.87508,"departure","2015-06-18 09:09:15",30.9788042545319,1,25.6238751848571,"2015-06-18 00:15:22",0,91.2312128528177,293.801801049377,31.36014524741,1.33328346562552e-05,84.9456966078941,20.801801049377,-1.91622033769283
"1434",724,"169 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,"2015-06-12 13:31:00","2015-07-06 03:59:00",163,187,42.62317715,-80.60046204,242,6,169,518400,"2015-06-18 13:31:00",NA,"2015-06-18 01:37:37",-81.87508,"departure","2015-06-19 09:09:21",34.5525308887164,1,25.6238751848571,"2015-06-19 00:15:44",0,91.2312128528177,293.629050912001,36.1192353379952,2.80286124723899e-05,91.3955666033443,20.6290509120008,4.32580698295502
"1435",775,"170 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,"2015-06-12 13:31:00","2015-07-06 03:59:00",163,187,42.62317715,-80.60046204,242,7,170,604800,"2015-06-19 13:31:00",NA,"2015-06-19 01:37:57",-81.87508,"departure","2015-06-20 09:08:53",16.2953074455261,1,25.6238751848571,"2015-06-20 00:16:05",0,91.2312128528177,292.014145256146,16.543357400065,-2.3283064e-10,32.4113156614997,19.0141452561462,-1.77462253556303
"1436",825,"171 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,"2015-06-12 13:31:00","2015-07-06 03:59:00",163,187,42.62317715,-80.60046204,242,8,171,691200,"2015-06-20 13:31:00",NA,"2015-06-20 01:38:15",-81.87508,NA,NA,NA,0,25.6238751848571,"2015-06-21 00:16:23",0,91.2312128528177,294.409101579679,36.0513742401582,3.00768909845813e-05,44.9734369961449,21.4091015796793,-2.92520650130532
"1437",876,"172 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,"2015-06-12 13:31:00","2015-07-06 03:59:00",163,187,42.62317715,-80.60046204,242,9,172,777600,"2015-06-21 13:31:00","arrival","2015-06-21 01:38:31",-22.9052271723747,NA,NA,NA,1,25.6238751848571,"2015-06-22 01:15:36",1,91.2312128528177,293.765031333317,24.1728458617321,2.53882379166022e-07,25.1821209933925,20.7650313333173,4.93032997255806
"1438",927,"173 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,"2015-06-12 13:31:00","2015-07-06 03:59:00",163,187,42.62317715,-80.60046204,242,10,173,864000,"2015-06-22 13:31:00","arrival","2015-06-22 01:38:44",-24.6715979536374,NA,NA,NA,1,25.6238751848571,"2015-06-23 01:14:04",1,91.2312128528177,295.57242098965,39.9017548151047,0.000284356813050039,73.5632300537131,22.5724209896496,0.057762452492832
"1439",975,"174 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,"2015-06-12 13:31:00","2015-07-06 03:59:00",163,187,42.62317715,-80.60046204,242,11,174,950400,"2015-06-23 13:31:00","arrival final","2015-06-23 01:38:55",-26.7907868703206,"departure","2015-06-24 09:09:45",4.042120830218,1,25.6238751848571,"2015-06-24 01:12:08",1,91.2312128528177,291.99557769576,14.5334736171476,-2.3283064e-10,0.583033946844965,18.9955776957602,3.84032842011317
"1440",1024,"175 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,"2015-06-12 13:31:00","2015-07-06 03:59:00",163,187,42.62317715,-80.60046204,242,12,175,1036800,"2015-06-24 13:31:00","arrival","2015-06-24 01:39:04",-98.8461123625437,"departure","2015-06-25 09:10:05",59.9564760963122,1,25.6238751848571,"2015-06-25 00:00:13",0,91.2312128528177,295.084061598196,21.003512566868,-2.3283064e-10,23.1955514873963,22.0840615981959,3.27945633330145
"1441",1070,"176 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,"2015-06-12 13:31:00","2015-07-06 03:59:00",163,187,42.62317715,-80.60046204,242,13,176,1123200,"2015-06-25 13:31:00","arrival","2015-06-25 01:39:10",-30.6091472347577,"departure","2015-06-26 09:10:27",33.2681208133697,1,25.6238751848571,"2015-06-26 01:08:33",1,91.2312128528177,292.04403858415,30.5757413505516,3.35308741507362e-06,42.5989064362714,19.0440385841499,-1.84817971099288
"1442",1114,"177 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,"2015-06-12 13:31:00","2015-07-06 03:59:00",163,187,42.62317715,-80.60046204,242,14,177,1209600,"2015-06-26 13:31:00","arrival","2015-06-26 01:39:14",-37.6666211525599,"departure","2015-06-27 09:10:52",33.1609596451124,1,25.6238751848571,"2015-06-27 01:01:34",1,91.2312128528177,293.616500219125,18.810229673625,5.62493668975205e-07,83.5848917185221,20.6165002191247,-5.47269981474925
"1443",1155,"178 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,"2015-06-12 13:31:00","2015-07-06 03:59:00",163,187,42.62317715,-80.60046204,242,15,178,1296000,"2015-06-27 13:31:00","arrival","2015-06-27 01:39:15",-30.3838336467743,"departure","2015-06-28 09:11:18",79.6189337015152,1,25.6238751848571,"2015-06-28 01:08:52",1,91.2312128528177,288.642291477504,34.7197224608743,0.000551118972786549,95.1335713184527,15.6422914775042,-8.20293006392318
"1444",1194,"179 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,"2015-06-12 13:31:00","2015-07-06 03:59:00",163,187,42.62317715,-80.60046204,242,16,179,1382400,"2015-06-28 13:31:00","arrival","2015-06-28 01:39:14",-25.5273291071256,"departure","2015-06-29 09:11:07",63.4906288107236,1,25.6238751848571,"2015-06-29 01:13:43",1,91.2312128528177,288.994525014342,24.8080201538239,4.58834791996453e-06,79.2227119875629,15.9945250143418,3.81860761899883
"1445",1237,"180 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,"2015-06-12 13:31:00","2015-07-06 03:59:00",163,187,42.62317715,-80.60046204,242,17,180,1468800,"2015-06-29 13:31:00","arrival","2015-06-29 01:39:11",-49.263694747289,"departure","2015-06-30 09:12:18",51.0828918178876,1,25.6238751848571,"2015-06-30 00:49:55",0,91.2312128528177,292.657231081905,23.5223299227706,-2.3283064e-10,26.2601135575144,19.6572310819052,-1.16578691936008
"1446",1315,"182 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,"2015-06-12 13:31:00","2015-07-06 03:59:00",163,187,42.62317715,-80.60046204,242,19,182,1641600,"2015-07-01 13:31:00","arrival","2015-07-01 01:38:57",-100.131596537431,NA,NA,NA,1,25.6238751848571,"2015-06-30 23:58:49",23,91.2312128528177,292.088456796069,31.042748759647,0.000155628463259953,94.7356628617265,19.0884567960692,1.97245908078634
"1447",1351,"183 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,"2015-06-12 13:31:00","2015-07-06 03:59:00",163,187,42.62317715,-80.60046204,242,20,183,1728000,"2015-07-02 13:31:00","arrival","2015-07-02 01:38:46",-61.8298496206601,"departure","2015-07-03 09:13:40",31.2428017338117,1,25.6238751848571,"2015-07-03 00:36:56",0,91.2312128528177,291.664547274656,13.5023293052345,-2.3283064e-10,13.6352472671065,18.6645472746561,0.533659714742876
"1448",1387,"184 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,"2015-06-12 13:31:00","2015-07-06 03:59:00",163,187,42.62317715,-80.60046204,242,21,184,1814400,"2015-07-03 13:31:00","arrival","2015-07-03 01:38:33",-63.8710717956225,"departure","2015-07-04 09:14:39",34.4895103295644,1,25.6238751848571,"2015-07-04 00:34:40",0,91.2312128528177,293.34991005332,19.3331339696971,-2.3283064e-10,79.0626311997091,20.3499100533196,-1.13220622921643
"1449",1419,"185 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,"2015-06-12 13:31:00","2015-07-06 03:59:00",163,187,42.62317715,-80.60046204,242,22,185,1900800,"2015-07-04 13:31:00","arrival","2015-07-04 01:38:17",-36.1887213190397,"departure","2015-07-05 09:15:19",45.3564992547035,1,25.6238751848571,"2015-07-05 01:02:06",1,91.2312128528177,295.506503527859,18.1714321269089,-2.3283064e-10,3.86148483249881,22.5065035278594,2.43620778588708
"1450",1445,"186 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,"2015-06-12 13:31:00","2015-07-06 03:59:00",163,187,42.62317715,-80.60046204,242,23,186,1987200,"2015-07-05 13:31:00","arrival","2015-07-05 01:37:59",-41.3496278524399,"departure","2015-07-06 09:15:40",28.6794725020727,1,25.6238751848571,"2015-07-06 00:56:38",0,91.2312128528177,297.222387165695,18.9178694799344,-2.3283064e-10,65.9583890730819,24.2223871656946,-1.40786959746221
"1451",1468,"187 242","Cultus",243050988,"BANS",1,"M",0,95,13.3,9,31,"JK",12,6,2015,"Cultus",0,"#3 tag 242, 4+ eggs",242,"yes","yes","checked dates",6,7,"pit","yes",5,7,"2015-06-12 13:31:00","2015-07-06 03:59:00",163,187,42.62317715,-80.60046204,242,24,187,2073600,"2015-07-06 13:31:00",NA,"2015-07-06 01:37:39",-81.87508,NA,NA,NA,0,25.6238751848571,"2015-07-07 00:15:46",0,91.2312128528177,298.096605151671,30.3403660212224,8.29929675347903e-06,15.2744009573604,25.0966051516709,-0.483214386870567
"1452",45,"155 243","Thamesford",243050926,"BANS",1,"M",1,100,13,8,50,"MF",4,6,2015,"Thamesford",0,"tracker 243",243,"yes","yes","checked dates",6,7,"pit","yes",6,7,"2015-06-04 12:50:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,243,0,155,0,"2015-06-04 12:50:00",NA,"2015-06-04 01:32:53",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-05 00:11:00",0,127.261716983016,295.947366839498,28.1158439227907,-2.3283064e-10,49.8081870553351,22.9473668394982,-0.703215276855282
"1453",85,"156 243","Thamesford",243050926,"BANS",1,"M",1,100,13,8,50,"MF",4,6,2015,"Thamesford",0,"tracker 243",243,"yes","yes","checked dates",6,7,"pit","yes",6,7,"2015-06-04 12:50:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,243,1,156,86400,"2015-06-05 12:50:00",NA,"2015-06-05 01:33:41",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-06 00:11:49",0,127.261716983016,290.369120984822,27.3328656541337,6.18592537086099e-06,49.8218294161095,17.3691209848217,0.338207967088832
"1454",125,"157 243","Thamesford",243050926,"BANS",1,"M",1,100,13,8,50,"MF",4,6,2015,"Thamesford",0,"tracker 243",243,"yes","yes","checked dates",6,7,"pit","yes",6,7,"2015-06-04 12:50:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,243,2,157,172800,"2015-06-06 12:50:00",NA,"2015-06-06 01:34:28",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-07 00:12:35",0,127.261716983016,291.175750759897,8.98934273483549,-2.3283064e-10,21.0006032361487,18.1757507598968,-2.5911480431641
"1455",165,"158 243","Thamesford",243050926,"BANS",1,"M",1,100,13,8,50,"MF",4,6,2015,"Thamesford",0,"tracker 243",243,"yes","yes","checked dates",6,7,"pit","yes",6,7,"2015-06-04 12:50:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,243,3,158,259200,"2015-06-07 12:50:00",NA,"2015-06-07 01:35:13",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-08 00:13:21",0,127.261716983016,295.117166041137,37.8651408125247,0.000153454063026796,95.9503202831414,22.1171660411367,2.20895272073451
"1456",212,"159 243","Thamesford",243050926,"BANS",1,"M",1,100,13,8,50,"MF",4,6,2015,"Thamesford",0,"tracker 243",243,"yes","yes","checked dates",6,7,"pit","yes",6,7,"2015-06-04 12:50:00","2015-07-07 03:59:00",155,188,43.04127027,-81.04961096,243,4,159,345600,"2015-06-08 12:50:00",NA,"2015-06-08 01:35:56",-81.87508,NA,NA,NA,0,77.9888585526273,"2015-06-09 00:14:04",0,127.261716983016,291.126294631641,33.4751559597918,4.62686608856641e-05,83.2950564517663,18.1262946316414,4.0513604814979
